months_active,trust_score,avg_monthly_income,fraud_flags,existing_loans,claims_paid,zone_tier,is_eligible,max_loan_amount
13.6,56.8,7195,0,1,4,3,0,0
37.9,88.6,14340,0,0,2,2,1,10000
1.9,66.8,7433,0,1,4,3,0,0
2.4,55.1,13982,0,1,2,1,0,0
12.5,82.8,12809,0,0,3,2,1,9738
3.2,50.0,11274,0,2,4,1,0,0
4.9,69.9,7199,0,1,6,3,0,0
6.2,58.3,19743,0,2,3,1,0,0
4.2,59.8,15774,0,0,5,2,1,9265
1.3,80.5,15101,1,0,5,3,0,0
8.5,64.3,5302,0,0,3,2,0,0
6.9,63.7,10029,0,0,2,2,1,6459
18.6,68.2,16757,0,0,3,1,1,10000
0.5,64.9,15542,1,1,1,3,0,0
8.7,70.8,15174,0,0,6,1,1,10000
19.5,60.3,5711,0,0,4,3,0,0
19.1,58.1,16887,0,1,4,3,1,10000
15.6,30.5,6458,0,2,3,2,0,0
4.0,38.1,11347,0,2,1,2,0,0
1.4,56.5,12857,0,0,3,1,0,0
8.9,81.6,14221,0,1,5,1,1,9749
0.5,86.2,17220,0,0,2,1,0,0
16.3,56.5,13585,0,0,2,2,1,10000
12.8,24.3,14795,0,2,3,3,0,0
11.4,63.3,7951,1,2,1,3,0,0
0.5,57.6,15848,0,0,4,1,0,0
11.7,79.3,13555,0,1,3,1,1,10000
6.5,80.2,16028,0,0,6,1,1,10000
1.6,59.3,4538,0,2,5,1,0,0
1.3,72.9,11930,0,0,1,3,0,0
13.9,87.2,12243,0,0,6,2,1,9662
22.9,86.2,9983,0,0,1,1,1,9748
26.2,58.3,27020,0,3,2,2,0,0
10.9,61.9,8248,0,1,5,2,1,5992
13.3,60.4,10641,0,1,0,2,1,8274
2.9,65.9,6030,0,0,2,3,0,0
11.2,50.3,8565,0,1,2,3,1,6288
13.2,75.6,8047,0,2,5,3,0,0
7.7,67.9,15171,0,1,4,3,1,10000
25.4,47.8,8367,0,1,3,2,1,8620
19.7,63.1,14692,0,2,4,3,0,0
1.2,90.2,10665,0,1,2,3,0,0
1.5,73.9,15415,0,0,4,1,0,0
7.7,66.6,13734,0,2,4,1,0,0
2.8,72.5,11934,0,0,4,2,0,0
20.1,66.2,10994,0,1,1,1,1,10000
8.4,53.9,11811,0,0,0,2,1,7978
1.7,73.9,13927,0,1,4,2,0,0
0.5,80.0,9872,0,0,2,1,0,0
14.5,86.0,8455,0,0,4,3,1,6789
4.9,67.6,7204,0,0,7,2,0,0
0.9,95.8,12248,0,0,3,3,0,0
24.8,64.7,15991,0,0,2,3,1,10000
13.6,39.9,7295,0,0,2,2,0,0
1.8,63.6,16387,0,1,3,3,0,0
9.9,85.5,17903,0,0,3,2,1,10000
3.8,70.7,14108,0,1,2,1,1,8157
5.5,50.1,10032,0,0,6,2,1,6174
24.8,48.4,16140,0,1,1,1,1,10000
0.9,74.1,15284,0,0,1,2,0,0
9.4,35.0,16438,0,0,2,3,0,0
17.9,53.3,11255,0,3,2,2,0,0
36.7,46.0,6092,0,2,1,2,0,0
8.4,79.8,16205,0,0,3,2,1,10000
6.7,87.0,20326,0,1,5,1,1,10000
12.0,36.9,13565,1,0,0,1,0,0
15.3,56.8,11954,0,3,5,1,0,0
22.1,57.4,12646,0,1,3,1,1,10000
2.2,67.3,9174,0,1,1,3,0,0
5.3,47.5,13797,0,0,3,3,1,8426
48.0,85.4,11333,0,1,2,3,1,10000
18.8,57.1,10248,0,0,3,1,1,9130
4.3,60.6,13198,0,0,3,3,1,7790
18.2,41.1,15718,0,0,4,1,1,10000
37.3,66.9,9711,0,0,2,3,1,10000
48.0,60.5,9950,0,0,0,2,1,10000
2.1,66.0,11684,0,1,7,3,0,0
18.9,53.1,20798,1,1,3,2,0,0
0.6,51.0,17059,1,0,3,3,0,0
8.6,70.0,3017,2,2,5,1,0,0
25.1,85.2,19432,0,1,4,3,1,10000
0.5,42.1,14445,0,3,5,3,0,0
0.5,82.0,12153,0,0,3,3,0,0
20.5,74.2,13498,1,1,5,3,0,0
15.7,47.1,8608,0,3,0,1,0,0
0.5,67.3,14565,1,0,2,2,0,0
18.0,47.2,16179,0,0,6,1,1,10000
10.1,93.7,9607,0,0,1,3,1,6819
9.1,71.1,12308,0,0,2,3,1,8489
20.1,53.6,16009,0,1,3,1,1,10000
4.5,26.6,9699,0,3,3,3,0,0
12.2,86.7,7636,0,0,4,3,0,0
21.6,57.8,7059,0,2,6,1,0,0
2.3,70.3,12386,0,0,5,3,0,0
37.6,56.9,9946,0,0,2,1,1,10000
7.9,67.7,11533,1,1,2,3,0,0
3.1,72.5,7196,0,1,1,2,0,0
7.9,68.4,7800,0,0,1,3,0,0
11.5,59.9,10535,0,1,5,3,1,7784
2.6,66.5,7485,0,0,1,1,0,0
0.5,80.0,17721,0,2,4,3,0,0
1.9,42.0,11005,0,1,2,2,0,0
0.5,65.5,7284,0,0,5,3,0,0
6.4,76.3,10233,0,0,4,1,1,6479
9.4,59.5,14797,0,0,5,3,1,10000
15.7,64.5,6158,0,0,5,1,0,0
1.7,76.3,19689,0,1,0,2,0,0
27.1,55.8,17049,0,0,3,1,1,10000
2.0,79.3,11708,0,0,2,3,0,0
12.1,54.2,9137,0,1,4,3,1,6863
8.1,41.7,17527,0,0,1,3,1,10000
0.9,78.8,8991,0,2,0,2,0,0
2.0,68.5,8146,0,3,4,3,0,0
46.5,78.3,12090,0,2,5,1,0,0
1.1,89.1,3000,0,0,4,2,0,0
10.2,60.8,14109,0,0,4,2,1,10000
9.2,66.6,16247,0,0,0,1,1,10000
0.7,79.5,18048,0,0,3,2,0,0
3.0,63.1,3591,0,1,1,1,0,0
2.3,82.7,21582,0,0,3,3,0,0
30.2,63.3,12063,0,2,4,3,0,0
1.2,84.3,9369,0,0,3,1,0,0
9.4,75.4,9854,0,2,5,1,0,0
12.4,78.3,17620,0,0,8,3,1,10000
6.3,66.7,14307,0,3,3,2,0,0
7.6,74.5,20208,0,1,3,1,1,10000
20.2,57.1,13956,0,0,1,2,1,10000
10.5,35.0,14987,1,0,5,2,0,0
31.8,65.8,14141,1,0,4,3,0,0
0.5,68.1,13769,0,0,3,2,0,0
40.3,44.8,11596,0,0,3,1,1,10000
37.9,39.5,16733,0,0,3,3,0,0
5.2,84.0,7324,0,0,4,1,0,0
28.6,76.9,11563,0,0,3,1,1,10000
12.8,53.2,9239,0,0,6,3,1,7091
1.3,84.6,16855,0,2,2,3,0,0
10.7,39.6,9290,1,0,4,2,0,0
3.7,67.2,16161,0,0,3,1,1,9342
3.3,66.5,9405,0,0,4,1,1,5358
0.5,53.6,11798,1,1,6,2,0,0
15.5,74.0,12139,0,1,3,3,1,9979
4.0,67.6,4465,0,0,2,1,0,0
31.9,88.6,19849,1,0,2,2,0,0
0.6,70.5,7637,2,0,4,3,0,0
23.0,59.9,6447,0,0,4,1,0,0
1.1,62.8,15154,0,1,3,2,0,0
3.7,52.1,19237,0,0,3,1,1,10000
4.4,77.3,15960,0,2,5,2,0,0
14.2,68.9,13948,0,0,3,2,1,10000
2.7,70.6,10110,0,2,3,3,0,0
7.6,85.3,13630,1,1,3,2,0,0
5.2,40.9,12262,0,0,5,2,1,7455
16.4,71.7,12789,1,1,4,3,0,0
12.1,86.5,15057,0,0,5,1,1,10000
1.6,50.5,10788,0,1,4,1,0,0
1.5,47.1,9076,0,1,3,2,0,0
11.7,47.7,12933,1,0,5,3,0,0
8.8,56.5,16175,0,0,6,3,1,10000
18.1,53.9,17964,0,0,4,1,1,10000
0.8,39.5,6903,0,0,4,1,0,0
48.0,64.7,13842,0,1,1,1,1,10000
16.5,50.2,13459,0,0,1,3,1,10000
34.5,64.4,13457,0,2,5,2,0,0
14.6,57.5,7567,0,0,4,3,0,0
0.5,42.7,7328,0,1,4,3,0,0
16.5,49.8,13150,0,2,3,2,0,0
3.3,57.7,10805,0,0,3,3,1,6146
4.1,75.2,5501,0,1,1,1,0,0
12.0,49.4,4501,0,1,5,3,0,0
10.5,58.2,16272,0,2,1,1,0,0
39.3,57.8,16049,0,1,6,3,1,10000
0.5,87.3,3000,0,0,1,3,0,0
14.3,43.7,9478,0,0,4,1,1,7563
32.4,27.2,10817,0,1,3,1,0,0
2.1,56.4,16683,1,0,3,3,0,0
12.1,77.9,16633,0,1,2,1,1,10000
37.3,62.6,13897,0,1,4,1,1,10000
7.7,56.2,15090,1,1,4,3,0,0
0.5,47.6,9480,0,0,4,2,0,0
3.0,39.5,11568,0,1,2,1,0,0
10.7,71.2,16369,0,0,2,3,1,10000
30.2,32.9,13806,0,0,1,3,0,0
6.6,59.4,12965,0,0,2,1,1,8272
3.3,68.3,9026,0,0,3,3,1,5128
2.1,92.4,9546,0,0,0,2,0,0
48.0,72.3,16193,0,1,7,3,1,10000
7.3,82.6,16702,0,3,3,3,0,0
17.6,47.9,4243,0,1,2,2,0,0
31.2,40.8,11270,0,1,2,2,1,10000
13.6,92.1,12053,0,3,2,1,0,0
48.0,59.4,17431,0,1,3,1,1,10000
3.3,54.6,14603,0,0,4,1,1,8309
14.5,58.7,12167,0,0,1,3,1,9759
5.6,68.6,9929,0,1,0,1,1,6114
22.5,70.7,14776,0,2,1,2,0,0
8.3,76.3,14679,0,0,1,3,1,9877
6.5,64.8,14741,0,0,2,3,1,9375
0.5,58.5,10075,0,0,3,3,0,0
7.2,56.2,10759,0,0,1,1,1,7002
24.7,64.6,18555,0,0,3,3,1,10000
28.2,71.0,10079,0,0,5,1,1,10000
2.9,58.4,15967,0,1,4,1,0,0
6.5,71.1,9834,0,2,2,2,0,0
7.4,82.3,5531,0,1,3,1,0,0
6.1,61.9,21025,0,1,4,1,1,10000
13.3,71.9,15307,0,0,4,2,1,10000
3.7,72.3,8535,0,0,1,2,1,4932
4.4,67.9,5584,0,1,1,2,0,0
18.4,64.7,11379,0,1,4,3,1,10000
25.7,65.9,11360,0,3,7,2,0,0
0.5,36.9,5521,0,1,1,2,0,0
21.8,54.0,14678,0,2,1,2,0,0
9.1,84.3,11678,0,0,3,3,1,8052
10.0,61.2,6820,0,1,1,2,0,0
5.5,58.6,12991,0,0,4,2,1,7982
6.1,53.3,10057,0,0,2,2,1,6309
6.0,48.3,14676,0,0,2,3,1,9186
4.9,87.1,5317,0,1,4,3,0,0
38.1,38.3,14913,0,0,3,2,0,0
1.8,90.5,4244,0,0,2,1,0,0
3.3,67.4,12404,0,1,5,2,1,7054
18.7,50.5,15713,0,0,3,1,1,10000
4.9,78.8,11476,0,0,3,2,1,6919
2.9,56.1,8170,0,0,3,3,0,0
4.7,52.5,13931,0,2,5,3,0,0
36.6,66.0,16467,0,1,4,2,1,10000
0.5,37.4,14197,0,1,1,2,0,0
0.6,41.3,14115,0,3,6,2,0,0
19.9,80.0,11022,0,0,3,2,1,10000
0.5,64.1,10203,0,2,1,1,0,0
6.0,83.9,13568,0,0,2,3,1,8481
2.9,82.6,10002,0,1,2,1,0,0
6.2,61.3,8821,0,0,5,1,1,5555
1.3,37.9,11280,0,1,3,2,0,0
5.8,48.3,12405,0,1,5,1,1,7694
9.4,67.6,15396,0,1,1,1,1,10000
16.6,48.0,15819,0,0,4,1,1,10000
6.6,61.4,8554,0,0,7,1,1,5445
8.2,69.0,7739,1,0,0,2,0,0
1.5,70.6,11507,0,0,4,2,0,0
10.9,61.9,10312,0,2,0,1,0,0
7.2,72.8,15489,0,1,2,2,1,10000
3.1,72.5,8408,0,0,3,2,1,4739
7.3,40.1,8497,0,0,5,3,1,5537
6.9,56.6,16364,0,0,3,2,1,10000
29.6,83.4,14528,1,0,3,3,0,0
18.1,91.1,15418,0,0,0,1,1,10000
24.4,82.0,11827,0,1,4,3,1,10000
23.2,80.9,20273,0,2,2,3,0,0
20.2,81.4,11861,0,1,4,3,1,10000
1.1,60.9,14488,0,2,4,2,0,0
1.8,63.4,12844,0,1,5,2,0,0
4.2,75.0,3000,0,0,0,3,0,0
23.5,57.4,12321,0,2,0,3,0,0
5.1,74.2,10752,0,2,2,1,0,0
13.9,73.6,10599,0,2,5,3,0,0
3.4,30.3,5185,0,2,5,3,0,0
30.3,58.0,14971,0,1,3,1,1,10000
11.1,74.8,9917,0,2,6,3,0,0
10.0,62.3,9275,0,0,3,1,1,6565
14.8,56.3,14176,0,1,5,2,1,10000
3.3,94.1,15156,0,0,5,1,1,8615
30.1,64.6,17417,0,1,1,2,1,10000
12.6,74.3,15006,1,0,2,2,0,0
1.0,84.4,9388,0,2,1,2,0,0
9.5,64.5,13344,0,0,5,1,1,9311
8.6,84.7,13394,0,1,4,3,1,9106
9.1,80.4,15016,0,0,5,3,1,10000
25.3,70.8,19121,1,0,3,1,0,0
4.3,72.2,6577,0,1,5,3,0,0
1.3,65.1,18933,0,1,1,1,0,0
5.8,54.6,6723,0,1,6,2,0,0
48.0,85.8,6452,0,0,2,3,0,0
39.0,74.6,11946,0,0,2,1,1,10000
25.9,73.4,11648,0,0,2,2,1,10000
0.5,90.7,10530,0,2,3,2,0,0
2.0,54.3,15887,0,1,7,3,0,0
13.0,67.8,12368,0,0,3,3,1,9522
1.7,80.9,11121,0,0,4,3,0,0
13.1,86.4,13925,0,2,3,2,0,0
5.5,72.7,3263,0,0,5,1,0,0
12.0,62.5,8944,0,0,2,1,1,6715
34.5,61.0,8876,0,0,4,2,1,10000
10.0,58.7,15892,0,3,3,1,0,0
7.7,72.5,9518,0,2,5,2,0,0
8.3,43.7,12831,0,1,2,1,1,8625
7.0,77.1,9682,0,3,2,3,0,0
34.2,60.2,8662,0,2,2,3,0,0
9.0,50.3,15938,0,0,4,1,1,10000
20.8,91.0,15382,0,0,3,2,1,10000
28.5,73.6,14568,0,0,3,2,1,10000
7.1,36.3,7210,0,2,2,3,0,0
22.2,71.9,13770,0,1,4,3,1,10000
17.0,17.6,13241,0,0,3,2,0,0
3.4,81.0,13525,0,1,0,3,1,7718
7.3,39.9,8018,0,2,3,2,0,0
6.3,43.3,11121,0,1,8,3,1,7014
1.8,62.7,9156,0,0,4,3,0,0
9.3,35.3,8479,0,0,2,2,0,0
13.0,56.8,10142,0,0,1,3,1,7809
4.6,28.1,18414,0,0,1,1,0,0
15.7,54.3,12171,0,0,8,3,1,10000
12.2,67.7,13651,0,2,4,2,0,0
4.6,81.8,20130,0,0,4,1,1,10000
0.5,45.1,12827,0,0,4,1,0,0
5.8,88.3,16658,0,2,3,3,0,0
36.2,61.7,12763,0,3,3,3,0,0
13.3,54.6,14808,0,3,3,3,0,0
16.5,77.3,6322,0,2,2,1,0,0
2.6,28.3,21918,1,1,1,2,0,0
5.6,59.8,12760,0,0,4,3,1,7871
7.4,67.0,15763,0,2,4,1,0,0
8.6,82.3,11260,0,0,1,3,1,7643
19.2,53.8,18549,0,1,1,1,1,10000
24.8,78.0,8938,0,0,1,3,1,9088
2.2,80.9,14855,0,2,4,1,0,0
24.4,70.3,16991,0,0,2,3,1,10000
28.6,42.1,14785,0,0,7,3,1,10000
24.1,63.8,11107,0,0,1,1,1,10000
7.0,74.5,10152,0,0,1,3,1,6557
2.6,81.9,9912,0,2,1,2,0,0
6.4,72.5,20896,0,0,4,3,1,10000
0.6,65.9,8450,0,1,4,3,0,0
5.9,37.5,13772,0,0,4,3,0,0
8.4,89.8,13042,0,0,5,2,1,8809
48.0,90.6,3249,0,0,1,2,0,0
13.0,64.8,5035,0,0,3,1,0,0
2.3,87.6,12986,0,1,1,1,0,0
1.9,85.3,13581,0,0,3,2,0,0
1.0,37.2,13995,0,1,2,3,0,0
1.5,81.1,7865,0,0,3,3,0,0
2.2,43.3,16623,0,0,1,2,0,0
0.5,81.7,12473,0,1,4,1,0,0
40.3,64.5,16041,0,0,3,3,1,10000
7.4,50.4,10537,0,2,4,3,0,0
12.7,41.5,6024,0,1,1,3,0,0
20.6,74.6,3000,0,0,3,3,0,0
2.0,88.1,16268,0,2,0,3,0,0
2.5,74.2,7655,0,0,3,1,0,0
4.0,53.4,9692,0,0,3,1,1,5648
12.2,64.6,9230,0,1,1,2,1,6955
9.5,79.2,9782,1,1,6,3,0,0
3.6,60.8,6231,0,3,3,2,0,0
1.9,89.0,17055,0,0,5,2,0,0
5.2,72.4,18907,0,0,6,3,1,10000
15.8,59.1,10367,0,2,3,1,0,0
0.5,45.2,11817,0,0,5,3,0,0
4.4,34.3,12775,0,1,4,2,0,0
4.7,63.1,10837,0,0,3,3,1,6489
10.5,53.6,11257,0,1,2,1,1,8083
6.6,72.8,12805,0,0,4,1,1,8158
12.4,70.8,8142,0,0,2,3,1,6174
30.9,40.4,11641,0,2,1,2,0,0
4.7,8.5,18232,0,3,3,1,0,0
46.3,24.5,11858,0,1,4,2,0,0
5.2,67.3,16526,0,1,2,2,1,10000
7.5,58.1,7066,0,1,1,1,0,0
3.8,68.9,16297,0,0,2,2,1,9440
7.9,95.5,11795,0,0,2,2,1,7831
0.9,64.8,10635,0,1,1,3,0,0
2.4,59.7,11399,0,0,1,2,0,0
13.3,80.1,13670,0,1,3,3,1,10000
0.7,53.1,11555,0,1,4,2,0,0
4.0,61.6,9539,0,0,4,1,1,5570
2.6,74.6,4790,0,0,1,1,0,0
28.5,59.4,12188,0,2,2,1,0,0
5.6,37.8,9122,0,0,4,2,0,0
0.5,59.8,10195,0,1,2,1,0,0
0.5,83.6,18719,0,1,4,1,0,0
39.6,55.7,12926,0,2,4,1,0,0
48.0,74.3,15330,0,0,1,3,1,10000
30.4,66.5,7934,0,3,2,3,0,0
0.7,61.0,13424,0,0,4,2,0,0
13.1,77.9,13352,0,1,4,1,1,10000
7.0,54.8,15611,0,3,5,2,0,0
9.0,44.0,13102,0,2,2,1,0,0
10.4,72.0,12780,0,1,3,3,1,9161
23.0,33.2,15054,0,2,3,2,0,0
11.6,47.6,11023,0,0,1,3,1,8180
1.5,67.1,10483,0,0,4,1,0,0
3.9,38.5,10529,0,0,4,2,0,0
6.6,57.4,7500,0,1,2,3,0,0
3.0,61.5,13771,0,0,1,2,0,0
17.5,74.1,12494,0,1,3,1,1,10000
48.0,79.5,12907,0,1,1,3,1,10000
0.5,66.6,13827,0,1,4,2,0,0
9.7,78.5,17234,0,1,1,2,1,10000
3.4,32.3,11250,0,0,5,3,0,0
0.7,38.8,8875,1,1,2,1,0,0
19.6,78.6,13328,0,1,5,1,1,10000
3.3,51.7,12101,0,1,2,1,1,6887
12.9,80.0,7209,0,2,2,2,0,0
16.5,56.4,15991,0,1,0,3,1,10000
3.4,67.3,10470,0,0,2,2,1,5972
7.7,69.5,11824,0,2,1,1,0,0
28.3,83.7,7561,0,2,2,3,0,0
11.6,64.1,10158,0,1,6,2,1,7531
8.9,50.9,16867,1,0,0,3,0,0
22.3,45.2,19253,0,0,2,1,1,10000
8.3,69.8,15663,0,1,3,1,1,10000
3.7,66.0,10659,0,1,6,3,1,6147
1.3,50.4,12012,0,1,5,3,0,0
16.8,61.9,9657,1,0,1,1,0,0
36.5,87.7,10863,1,0,3,2,0,0
33.1,53.6,8326,0,0,3,3,1,9897
7.6,54.0,11626,0,1,7,2,1,7663
13.8,62.9,17737,0,2,10,1,0,0
15.1,34.0,8636,0,1,2,1,0,0
5.7,45.7,14708,0,2,5,1,0,0
48.0,66.5,8849,0,1,1,3,1,10000
8.4,25.4,11643,0,0,1,2,0,0
12.0,87.5,15517,0,0,4,2,1,10000
31.3,49.4,16252,0,0,4,3,1,10000
8.6,82.7,13281,0,0,1,2,1,9018
7.0,70.1,11400,0,1,5,1,1,7362
14.1,80.8,16557,0,0,6,1,1,10000
11.5,72.5,11175,0,0,2,3,1,8266
28.1,82.9,12057,0,1,6,3,1,10000
9.1,65.5,10443,0,2,4,1,0,0
1.9,51.7,16736,0,1,3,1,0,0
25.1,25.1,10746,0,0,4,2,0,0
18.9,41.6,12938,0,2,3,3,0,0
2.6,58.5,7256,0,0,1,2,0,0
6.3,64.2,11102,0,2,4,3,0,0
28.3,73.1,15325,0,2,4,2,0,0
17.5,81.6,7397,0,1,2,1,0,0
2.2,87.8,6825,0,0,4,2,0,0
10.2,73.3,19229,0,2,4,3,0,0
37.3,36.6,9973,0,0,4,1,0,0
12.7,70.6,9480,3,1,1,3,0,0
4.6,91.8,11867,1,0,6,3,0,0
3.8,66.3,14951,0,0,8,3,1,8662
30.3,39.3,17775,0,0,2,1,0,0
23.8,74.0,9566,0,1,2,1,1,9534
21.1,37.9,16276,0,0,2,1,0,0
32.6,37.1,10008,0,2,1,3,0,0
1.1,93.0,17243,0,0,0,3,0,0
7.4,77.2,8290,0,0,3,2,1,5416
1.9,52.4,14950,0,1,2,3,0,0
39.7,49.8,13800,0,0,2,1,1,10000
1.2,51.7,15278,0,0,3,3,0,0
3.1,32.5,5057,0,0,0,3,0,0
5.8,26.0,8760,0,0,6,2,0,0
3.2,76.5,9428,1,0,4,2,0,0
2.7,73.9,12891,0,0,4,3,0,0
12.6,53.6,6277,0,1,5,2,0,0
6.7,57.5,12421,0,1,2,1,1,7953
12.0,59.8,5655,0,0,2,2,0,0
26.3,74.5,11398,0,0,3,2,1,10000
13.4,68.3,11508,0,2,2,2,0,0
27.0,55.5,11677,1,1,6,1,0,0
1.4,43.5,8169,0,1,5,1,0,0
5.2,72.2,10311,0,1,4,3,1,6267
1.9,41.6,18674,0,1,7,3,0,0
4.2,80.5,13165,0,1,1,2,1,7726
4.9,32.1,8732,0,1,1,2,0,0
26.6,55.4,13325,0,0,2,2,1,10000
2.5,57.5,4481,0,3,2,2,0,0
15.7,74.9,6824,0,2,2,2,0,0
15.1,39.0,22516,0,2,4,1,0,0
0.5,50.8,16761,0,1,4,1,0,0
4.8,74.0,13322,0,1,0,2,1,8001
2.6,90.6,7295,0,1,3,2,0,0
1.1,91.5,11533,0,2,2,2,0,0
23.7,57.5,16666,0,2,0,2,0,0
7.9,61.2,10983,0,2,1,3,0,0
9.2,37.3,9462,0,1,1,3,0,0
5.0,43.5,12546,0,0,3,3,1,7576
5.0,89.5,13599,0,0,3,3,1,8225
37.5,47.9,12498,0,1,2,1,1,10000
31.2,50.7,11842,0,1,1,2,1,10000
9.0,60.5,17811,0,0,1,3,1,10000
0.5,63.6,13082,0,0,7,2,0,0
9.4,61.6,7216,0,1,6,2,0,0
4.8,59.2,8018,0,0,3,2,1,4815
8.3,29.1,12949,0,1,2,1,0,0
3.1,59.7,16414,0,0,2,2,1,9266
11.8,55.2,10696,0,1,3,2,1,7973
0.5,51.7,14481,0,3,1,3,0,0
9.0,66.0,12168,0,1,2,1,1,8368
5.0,87.3,7555,1,0,3,3,0,0
1.9,77.2,14622,0,1,5,2,0,0
32.5,40.6,11557,0,0,1,2,1,10000
0.5,35.6,12865,0,0,2,1,0,0
4.8,54.9,9676,0,0,1,1,1,5804
2.2,50.1,12688,0,1,1,1,0,0
3.7,19.1,7177,0,2,2,2,0,0
5.5,65.6,8411,0,0,3,3,1,5166
0.7,46.1,16716,0,1,2,3,0,0
14.6,50.4,12689,0,0,1,1,1,10000
0.7,29.2,9289,0,0,0,1,0,0
5.3,58.4,11314,0,0,3,2,1,6917
16.7,35.1,12193,0,0,2,2,0,0
23.8,47.7,10270,1,0,1,3,0,0
12.2,45.4,8741,1,1,4,3,0,0
2.1,38.5,15754,0,3,4,3,0,0
2.3,53.1,8428,0,0,2,2,0,0
3.8,77.6,10961,0,0,1,2,1,6352
1.9,58.5,11713,0,0,1,3,0,0
38.6,37.7,13433,1,0,7,3,0,0
1.2,49.4,17820,0,2,5,2,0,0
7.3,45.7,15642,0,2,4,2,0,0
13.1,86.3,8708,0,1,8,3,1,6725
27.5,72.2,15846,2,0,5,2,0,0
22.0,74.6,4276,0,1,3,3,0,0
8.6,66.9,10575,0,0,5,2,1,7183
0.5,64.4,14348,0,3,4,1,0,0
0.9,66.8,9127,0,1,8,2,0,0
4.9,20.1,15623,0,0,1,1,0,0
10.9,51.1,9984,0,1,2,1,1,7255
24.1,70.1,7472,1,1,0,3,0,0
5.7,50.6,12695,0,0,2,2,1,7861
14.3,29.0,9901,0,0,2,2,0,0
28.9,44.3,15581,0,2,5,2,0,0
10.9,72.9,14629,0,2,6,1,0,0
12.8,44.6,7922,0,1,5,2,0,0
2.1,69.4,8473,0,0,3,2,0,0
16.3,82.7,11871,0,2,4,1,0,0
7.2,53.5,17398,0,0,1,1,1,10000
34.2,55.5,9838,0,0,6,2,1,10000
2.2,68.5,14681,0,1,5,1,0,0
26.3,59.5,13882,0,0,3,3,1,10000
10.9,64.3,14755,0,0,5,2,1,10000
23.1,51.2,11977,0,0,4,3,1,10000
3.5,77.5,5013,0,1,5,1,0,0
10.9,58.9,14985,0,0,5,1,1,10000
3.5,56.3,21571,0,0,2,3,1,10000
2.2,71.6,16391,0,2,3,3,0,0
2.8,84.8,10390,2,3,1,1,0,0
0.5,51.7,15677,0,1,4,1,0,0
25.8,90.6,9928,0,2,2,2,0,0
2.5,73.3,7250,0,2,3,1,0,0
14.1,91.4,12848,0,3,3,1,0,0
0.5,71.7,3000,0,0,5,2,0,0
16.0,63.7,15641,0,0,3,1,1,10000
34.2,63.8,14901,0,0,5,1,1,10000
10.8,61.0,11168,0,1,3,3,1,8096
27.2,55.4,20679,0,3,0,1,0,0
5.4,29.9,10540,0,1,5,3,0,0
17.3,34.3,12883,0,2,7,1,0,0
48.0,59.1,7410,0,3,2,1,0,0
0.5,73.3,11229,0,0,3,3,0,0
48.0,74.5,7744,0,0,4,3,0,0
4.7,62.7,18770,1,0,2,1,0,0
9.2,68.2,11833,0,1,2,2,1,8195
8.2,76.6,14140,0,3,2,1,0,0
12.5,63.2,9985,0,0,2,3,1,7589
9.0,65.4,3000,0,1,4,1,0,0
35.9,50.8,5078,0,0,3,2,0,0
5.3,37.2,12565,0,0,2,2,0,0
1.0,78.5,11275,0,1,1,1,0,0
5.5,53.7,11511,0,1,4,1,1,7064
0.5,75.3,14142,0,1,2,2,0,0
4.0,47.2,18301,0,0,5,2,1,10000
22.7,68.7,12765,0,0,2,3,1,10000
10.4,45.5,16327,0,0,7,1,1,10000
4.1,61.9,11395,0,1,4,2,1,6669
9.2,65.6,6844,0,0,6,1,0,0
5.9,66.1,19881,1,1,6,3,0,0
7.9,73.3,11052,0,0,4,3,1,7346
22.4,45.1,6920,0,0,2,1,0,0
10.5,74.8,19716,0,0,3,2,1,10000
10.2,70.2,15469,1,1,1,2,0,0
18.0,38.0,16197,0,0,3,1,0,0
1.3,74.8,18526,0,2,1,1,0,0
24.1,68.9,16445,0,0,3,3,1,10000
14.2,66.8,18133,0,1,2,2,1,10000
10.0,53.2,19184,1,0,3,1,0,0
2.8,73.0,15093,0,0,4,3,0,0
6.1,67.4,12143,0,0,4,3,1,7611
13.2,29.1,9086,0,0,5,2,0,0
5.4,43.0,10810,0,3,3,1,0,0
10.1,46.9,11846,0,0,4,2,1,8424
3.4,76.1,13808,0,1,2,1,1,7885
18.6,60.6,19795,0,0,1,2,1,10000
2.4,48.9,10911,0,0,4,2,0,0
0.5,24.2,14116,0,0,4,1,0,0
18.1,93.3,16783,0,1,5,1,1,10000
5.1,72.7,12225,0,1,3,3,1,7411
13.1,51.6,8019,0,1,4,2,1,6192
2.0,48.2,13740,0,2,2,2,0,0
9.0,51.6,11248,0,2,1,2,0,0
4.2,77.9,13640,1,0,0,1,0,0
18.8,82.9,13782,1,1,4,3,0,0
18.4,89.0,9509,0,0,2,3,1,8397
25.6,83.1,6642,0,2,4,3,0,0
11.2,63.8,10172,0,1,2,1,1,7450
5.1,41.5,13741,0,0,4,2,1,8341
5.3,69.5,3000,0,2,6,1,0,0
24.1,66.9,7829,0,2,2,1,0,0
8.9,73.2,10516,0,0,2,1,1,7203
1.3,55.8,16049,0,0,3,1,0,0
46.5,73.8,3446,0,0,2,3,0,0
3.8,46.8,6432,0,2,1,3,0,0
7.6,47.1,14491,1,1,4,2,0,0
